year	month	globe	globe_land	globe_ocean	nh	nh_land	nh_ocean	sh	sh_land	sh_ocean	trpcs	trpcs_land	trpcs_ocean	noext	noext_land	noext_ocean	soext	soext_land	soext_ocean	nopol	nopol_land	nopol_ocean	sopol	sopol_land	sopol_ocean	usa48	usa49	aust
2022	3	0.18	0.44	0.08	0.32	0.51	0.2	0.05	0.3	-0.01	-0.05	0.27	-0.14	0.5	0.56	0.45	0.11	0.37	0.06	0.76	0.33	1.26	0.02	0.82	-0.36	0.42	0.6	0.29
2022	4	0.26	0.48	0.17	0.35	0.6	0.19	0.17	0.23	0.16	-0.05	0.31	-0.16	0.55	0.68	0.44	0.3	0.15	0.32	0.4	0.25	0.59	0.11	0.04	0.14	-0.2	-0.26	0.9
2022	5	0.13	0.33	0.06	0.16	0.34	0.05	0.1	0.3	0.06	-0.01	0.19	-0.07	0.25	0.38	0.13	0.17	0.36	0.13	0.13	0.21	0.02	0.31	0.66	0.14	0.47	0.33	0.52
2022	6	0.04	0.31	-0.07	-0.01	0.25	-0.18	0.08	0.45	0	-0.35	-0.11	-0.43	0.18	0.37	0.02	0.3	0.79	0.21	0.2	0.21	0.18	0.87	1.89	0.39	0.37	0.35	0.37
2022	7	0.32	0.5	0.25	0.27	0.37	0.2	0.37	0.8	0.28	0.12	0.49	0.01	0.37	0.42	0.33	0.48	0.8	0.42	0.43	0.54	0.31	0.23	0.51	0.1	0.64	0.51	0.81
2022	8	0.24	0.42	0.17	0.26	0.43	0.15	0.22	0.38	0.19	-0.07	0.24	-0.16	0.45	0.54	0.37	0.36	0.32	0.37	0.46	0.6	0.3	-0.05	0.51	-0.31	0.48	0.39	0.14
2022	9	0.2	0.42	0.11	0.39	0.58	0.27	0	0.05	-0.01	-0.03	0.2	-0.1	0.62	0.73	0.53	0.01	-0.2	0.05	0.7	0.44	1.01	-0.29	-0.33	-0.26	0.89	0.78	-0.19
2022	10	0.23	0.52	0.12	0.31	0.59	0.12	0.15	0.36	0.11	-0.06	0.17	-0.12	0.49	0.73	0.29	0.27	0.45	0.24	0.85	0.98	0.71	0.16	1.02	-0.25	0.08	0.12	0.1
2022	11	0.06	0.01	0.08	0.11	0.23	0.04	0.02	-0.47	0.12	-0.27	-0.08	-0.32	0.28	0.3	0.26	0.2	-0.72	0.36	0.45	0.29	0.63	-0.53	-1.51	-0.07	-0.61	-0.3	-0.57
2022	12	0	-0.03	0.01	0.15	0.16	0.15	-0.16	-0.46	-0.1	-0.38	-0.16	-0.45	0.42	0.25	0.56	-0.02	-0.69	0.1	0.86	0.64	1.11	-0.68	-1.35	-0.36	-0.25	0.09	-0.47
2023	1	-0.07	0.03	-0.1	0.06	0.28	-0.07	-0.2	-0.54	-0.13	-0.41	-0.22	-0.46	0.27	0.35	0.2	-0.04	-0.6	0.06	-0.1	-0.27	0.1	-0.84	-1.3	-0.62	0.14	0.35	-0.45
2023	2	0.07	0.27	-0.01	0.12	0.35	-0.02	0.01	0.09	-0.01	-0.14	0.18	-0.23	0.27	0.38	0.16	0.08	0.08	0.09	-0.26	-0.44	-0.06	-0.16	0.02	-0.25	0.63	0.31	0.11
2023	3	0.17	0.54	0.03	0.21	0.55	0	0.14	0.5	0.06	-0.17	-0.11	-0.19	0.45	0.76	0.17	0.27	0.88	0.16	0.15	0.43	-0.17	0.7	1.15	0.48	-1.37	-1.07	0.57
2023	4	0.12	0.21	0.08	0.04	-0.01	0.07	0.2	0.72	0.09	-0.1	0.09	-0.15	0.13	-0.02	0.27	0.33	1.12	0.19	0.47	0.29	0.67	0.97	2	0.48	-0.4	-0.67	0.4
2023	5	0.28	0.31	0.27	0.15	0.25	0.08	0.41	0.45	0.4	0.32	0.63	0.23	0.08	0.17	-0.01	0.44	0.25	0.47	0.52	0.74	0.26	0.03	-0.32	0.19	0.37	0.37	0.09
2023	6	0.3	0.44	0.25	0.33	0.34	0.32	0.28	0.66	0.19	0.5	0.63	0.47	0.25	0.28	0.23	0.14	0.62	0.05	0.29	0.18	0.42	0.46	0.85	0.28	-0.55	-0.55	0.2
2023	7	0.56	0.76	0.48	0.59	0.66	0.53	0.53	0.96	0.44	0.82	1.05	0.76	0.51	0.6	0.43	0.33	0.77	0.25	0.79	0.79	0.78	0.83	0.26	1.1	0.27	0.45	1.41
2023	8	0.61	0.82	0.53	0.77	0.94	0.66	0.45	0.54	0.43	0.78	0.99	0.71	0.78	0.94	0.64	0.26	0.15	0.28	1.49	1.55	1.41	-0.21	-1.31	0.31	0.71	0.8	1.3
2023	9	0.8	1.23	0.63	0.83	1.15	0.63	0.76	1.42	0.62	0.81	1.04	0.75	0.88	1.21	0.58	0.69	1.58	0.54	1.11	1.48	0.68	1.25	1.91	0.93	0.24	0.16	1.16
2023	10	0.78	1.06	0.68	0.85	1.14	0.66	0.72	0.88	0.69	0.85	1.14	0.76	0.9	1.19	0.64	0.6	0.5	0.62	0.81	1.14	0.42	-0.13	-0.19	-0.11	0.82	0.94	0.56
2023	11	0.77	0.96	0.69	0.87	1.17	0.67	0.67	0.49	0.71	0.87	0.95	0.85	0.89	1.25	0.56	0.54	0.09	0.62	1.08	1.54	0.56	-0.43	-1.12	-0.1	0.49	0.61	0.28
2023	12	0.74	1.04	0.63	0.92	1.25	0.7	0.57	0.57	0.57	1.01	1.16	0.96	0.87	1.27	0.51	0.34	0.14	0.37	0.31	0.26	0.37	-0.29	-0.71	-0.09	1.21	0.92	0.69
2024	1	0.8	0.87	0.77	1.02	1.04	1.01	0.57	0.5	0.59	1.2	1.19	1.2	0.88	0.96	0.81	0.28	0.1	0.32	0.4	0.22	0.61	-0.37	-1.1	-0.02	-0.19	0	1.12
2024	2	0.88	0.97	0.84	0.94	0.98	0.92	0.81	0.94	0.78	1.16	1.12	1.18	0.82	0.94	0.71	0.63	0.82	0.59	0.85	0.71	1.02	0.23	-0.13	0.4	1.31	1.13	1.16
2024	3	0.88	1.12	0.78	0.96	1.08	0.87	0.8	1.2	0.72	1.25	1.45	1.2	0.77	0.97	0.59	0.59	1.07	0.5	1.05	1.16	0.92	0.56	0.42	0.63	0.22	0.39	1.34
2024	4	0.94	1.15	0.86	1.12	1.38	0.95	0.76	0.62	0.79	1.15	1.33	1.09	1.08	1.39	0.81	0.58	0.11	0.66	0.88	1.39	0.29	-0.13	-1.09	0.32	0.86	0.79	0.54
2024	5	0.77	0.79	0.77	0.77	0.66	0.84	0.78	1.1	0.72	1.2	1.51	1.11	0.56	0.46	0.65	0.54	0.7	0.51	0.2	-0.05	0.5	0.66	0.6	0.69	0.04	-0.12	0.52
2024	6	0.69	0.84	0.63	0.78	0.81	0.76	0.6	0.93	0.53	0.85	1.16	0.76	0.77	0.76	0.77	0.44	0.6	0.41	0.63	0.48	0.82	0.03	-0.19	0.13	1.36	1.25	0.91
2024	7	0.73	1.02	0.62	0.86	1	0.77	0.61	1.08	0.51	0.96	1.19	0.9	0.85	1.01	0.7	0.38	0.78	0.31	0.56	0.67	0.42	0.64	1.49	0.23	0.44	0.42	-0.07
2024	8	0.75	1.19	0.58	0.81	0.94	0.73	0.69	1.76	0.47	0.74	0.95	0.68	0.89	1.01	0.79	0.63	2.16	0.36	0.88	0.8	0.97	1.4	3.38	0.46	0.4	0.36	1.75
2024	9	0.81	1.19	0.66	1.04	1.32	0.86	0.58	0.9	0.51	0.82	1.03	0.76	1.17	1.46	0.92	0.43	0.59	0.4	1.48	1.6	1.35	-0.2	-0.19	-0.2	1.31	1.08	0.98
2024	10	0.75	1.11	0.6	0.89	1.13	0.73	0.6	1.07	0.51	0.63	0.81	0.58	1.02	1.23	0.83	0.59	1.21	0.48	0.81	0.67	0.98	0.52	0.91	0.34	1.89	1.58	1.09
2024	11	0.64	0.94	0.52	0.87	1.22	0.65	0.4	0.32	0.42	0.53	0.6	0.51	1.04	1.38	0.75	0.34	0.13	0.38	0.79	1.06	0.48	-0.77	-1.42	-0.46	1.11	1.09	1
2024	12	0.61	0.97	0.47	0.75	1.07	0.55	0.47	0.73	0.42	0.52	0.76	0.45	0.85	1.16	0.57	0.47	0.7	0.43	1.12	1.54	0.64	0.33	0.34	0.32	1.41	1.7	1.54
2025	1	0.45	0.91	0.27	0.7	1.06	0.46	0.21	0.58	0.13	0.24	0.45	0.18	0.91	1.18	0.66	0.22	0.79	0.12	0.74	1.05	0.38	0.64	1	0.46	-1.07	-0.62	0.47
2025	2	0.5	0.57	0.47	0.55	0.55	0.54	0.45	0.62	0.42	0.26	0.47	0.2	0.7	0.56	0.82	0.56	0.77	0.52	2.1	1.69	2.56	0.38	0.22	0.45	1.03	1.22	0.87
2025	3	0.57	0.87	0.46	0.73	1.07	0.52	0.41	0.42	0.41	0.4	0.64	0.33	0.89	1.14	0.66	0.44	0.36	0.45	1.23	1.13	1.33	-0.24	-0.3	-0.21	1.24	1.28	1.2
2025	4	0.61	0.92	0.49	0.76	1.12	0.54	0.46	0.46	0.46	0.36	0.56	0.31	1	1.27	0.75	0.49	0.38	0.51	0.85	1.13	0.53	0.24	-0.14	0.42	0.81	0.78	1.21
2025	5	0.5	0.67	0.43	0.45	0.64	0.33	0.55	0.74	0.51	0.3	0.47	0.25	0.54	0.69	0.41	0.66	0.92	0.62	0.75	0.59	0.92	0.31	0.43	0.26	0.15	-0.01	0.98
2025	6	0.48	0.55	0.45	0.48	0.6	0.4	0.47	0.44	0.48	0.3	0.53	0.23	0.59	0.64	0.55	0.55	0.31	0.59	0.05	0.11	-0.03	0.58	0.66	0.55	0.8	0.69	0.39
2025	7	0.36	0.47	0.31	0.49	0.54	0.46	0.23	0.33	0.21	0.45	0.58	0.41	0.52	0.55	0.5	0.1	0.07	0.11	0.4	0.17	0.66	-0.1	-0.52	0.09	0.32	0.38	0.53
2025	8	0.39	0.47	0.36	0.39	0.47	0.34	0.39	0.47	0.37	0.16	0.26	0.13	0.53	0.54	0.52	0.49	0.56	0.47	0.82	0.83	0.81	0.7	1.16	0.48	-0.06	0.09	0.11
2025	9	0.53	0.89	0.38	0.56	0.88	0.35	0.49	0.9	0.41	0.35	0.53	0.3	0.67	0.99	0.39	0.56	1.13	0.46	0.77	1.02	0.48	1.31	1.71	1.13	0.38	0.37	0.3
2025	10	0.53	0.93	0.38	0.52	0.81	0.33	0.55	1.2	0.41	0.24	0.45	0.18	0.67	0.91	0.47	0.7	1.76	0.51	1.42	1.18	1.69	1.54	2.85	0.91	1.12	1.08	1.67
2025	11	0.43	0.9	0.24	0.59	0.99	0.33	0.27	0.71	0.18	0.24	0.45	0.18	0.75	1.13	0.41	0.3	0.89	0.2	0.78	0.83	0.74	0.86	1.61	0.5	1.32	1.23	0.36
2025	12	0.3	0.52	0.22	0.45	0.56	0.38	0.15	0.42	0.1	0.19	0.4	0.13	0.57	0.58	0.56	0.15	0.5	0.09	0.32	-0.17	0.88	0.28	0.67	0.1	2.1	1.77	0.38
